FIPS,Admin2,Province_State,Population,name,value
40011,Blaine,Oklahoma,9429,3/10/21,8
40011,Blaine,Oklahoma,9429,3/11/21,8
40011,Blaine,Oklahoma,9429,3/12/21,8
40011,Blaine,Oklahoma,9429,3/13/21,8
40011,Blaine,Oklahoma,9429,3/14/21,8
40011,Blaine,Oklahoma,9429,3/15/21,8
40011,Blaine,Oklahoma,9429,3/16/21,8
40011,Blaine,Oklahoma,9429,3/17/21,8
40011,Blaine,Oklahoma,9429,3/18/21,8
40011,Blaine,Oklahoma,9429,3/19/21,8
40011,Blaine,Oklahoma,9429,3/20/21,8
40011,Blaine,Oklahoma,9429,3/21/21,8
40011,Blaine,Oklahoma,9429,3/22/21,8
40011,Blaine,Oklahoma,9429,3/23/21,8
40011,Blaine,Oklahoma,9429,3/24/21,8
40011,Blaine,Oklahoma,9429,3/25/21,8
40011,Blaine,Oklahoma,9429,3/26/21,8
40011,Blaine,Oklahoma,9429,3/27/21,8
40011,Blaine,Oklahoma,9429,3/28/21,8
40011,Blaine,Oklahoma,9429,3/29/21,8
40011,Blaine,Oklahoma,9429,3/30/21,8
40011,Blaine,Oklahoma,9429,3/31/21,9
40011,Blaine,Oklahoma,9429,4/1/21,9
40011,Blaine,Oklahoma,9429,4/2/21,9
40011,Blaine,Oklahoma,9429,4/3/21,9
40011,Blaine,Oklahoma,9429,4/4/21,9
40011,Blaine,Oklahoma,9429,4/5/21,9
40011,Blaine,Oklahoma,9429,4/6/21,9
40011,Blaine,Oklahoma,9429,4/7/21,18
40011,Blaine,Oklahoma,9429,4/8/21,18
40011,Blaine,Oklahoma,9429,4/9/21,18
40011,Blaine,Oklahoma,9429,4/10/21,18
40011,Blaine,Oklahoma,9429,4/11/21,18
40011,Blaine,Oklahoma,9429,4/12/21,18
40011,Blaine,Oklahoma,9429,4/13/21,18
40011,Blaine,Oklahoma,9429,4/14/21,18
40011,Blaine,Oklahoma,9429,4/15/21,18
40011,Blaine,Oklahoma,9429,4/16/21,18
40011,Blaine,Oklahoma,9429,4/17/21,18
40011,Blaine,Oklahoma,9429,4/18/21,18
