FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,10/22/20,11
40013,Bryan,Oklahoma,47995,10/23/20,11
40013,Bryan,Oklahoma,47995,10/24/20,11
40013,Bryan,Oklahoma,47995,10/25/20,11
40013,Bryan,Oklahoma,47995,10/26/20,11
40013,Bryan,Oklahoma,47995,10/27/20,13
40013,Bryan,Oklahoma,47995,10/28/20,13
40013,Bryan,Oklahoma,47995,10/29/20,13
40013,Bryan,Oklahoma,47995,10/30/20,14
40013,Bryan,Oklahoma,47995,10/31/20,14
40013,Bryan,Oklahoma,47995,11/1/20,14
40013,Bryan,Oklahoma,47995,11/2/20,14
40013,Bryan,Oklahoma,47995,11/3/20,14
40013,Bryan,Oklahoma,47995,11/4/20,16
40013,Bryan,Oklahoma,47995,11/5/20,16
40013,Bryan,Oklahoma,47995,11/6/20,16
40013,Bryan,Oklahoma,47995,11/7/20,16
40013,Bryan,Oklahoma,47995,11/8/20,16
40013,Bryan,Oklahoma,47995,11/9/20,16
40013,Bryan,Oklahoma,47995,11/10/20,16
40013,Bryan,Oklahoma,47995,11/11/20,17
40013,Bryan,Oklahoma,47995,11/12/20,17
40013,Bryan,Oklahoma,47995,11/13/20,17
40013,Bryan,Oklahoma,47995,11/14/20,17
40013,Bryan,Oklahoma,47995,11/15/20,17
40013,Bryan,Oklahoma,47995,11/16/20,17
40013,Bryan,Oklahoma,47995,11/17/20,17
40013,Bryan,Oklahoma,47995,11/18/20,17
40013,Bryan,Oklahoma,47995,11/19/20,18
40013,Bryan,Oklahoma,47995,11/20/20,18
40013,Bryan,Oklahoma,47995,11/21/20,18
40013,Bryan,Oklahoma,47995,11/22/20,18
40013,Bryan,Oklahoma,47995,11/23/20,18
40013,Bryan,Oklahoma,47995,11/24/20,18
40013,Bryan,Oklahoma,47995,11/25/20,18
40013,Bryan,Oklahoma,47995,11/26/20,18
40013,Bryan,Oklahoma,47995,11/27/20,18
40013,Bryan,Oklahoma,47995,11/28/20,18
40013,Bryan,Oklahoma,47995,11/29/20,18
40013,Bryan,Oklahoma,47995,11/30/20,18
40013,Bryan,Oklahoma,47995,12/1/20,19
40013,Bryan,Oklahoma,47995,12/2/20,23
40013,Bryan,Oklahoma,47995,12/3/20,23
40013,Bryan,Oklahoma,47995,12/4/20,24
40013,Bryan,Oklahoma,47995,12/5/20,24
40013,Bryan,Oklahoma,47995,12/6/20,25
40013,Bryan,Oklahoma,47995,12/7/20,25
40013,Bryan,Oklahoma,47995,12/8/20,25
40013,Bryan,Oklahoma,47995,12/9/20,25
40013,Bryan,Oklahoma,47995,12/10/20,25
40013,Bryan,Oklahoma,47995,12/11/20,25
40013,Bryan,Oklahoma,47995,12/12/20,25
40013,Bryan,Oklahoma,47995,12/13/20,25
40013,Bryan,Oklahoma,47995,12/14/20,26
40013,Bryan,Oklahoma,47995,12/15/20,26
40013,Bryan,Oklahoma,47995,12/16/20,26
40013,Bryan,Oklahoma,47995,12/17/20,26
40013,Bryan,Oklahoma,47995,12/18/20,26
40013,Bryan,Oklahoma,47995,12/19/20,27
40013,Bryan,Oklahoma,47995,12/20/20,27
40013,Bryan,Oklahoma,47995,12/21/20,27
40013,Bryan,Oklahoma,47995,12/22/20,28
40013,Bryan,Oklahoma,47995,12/23/20,30
40013,Bryan,Oklahoma,47995,12/24/20,32
40013,Bryan,Oklahoma,47995,12/25/20,32
40013,Bryan,Oklahoma,47995,12/26/20,32
40013,Bryan,Oklahoma,47995,12/27/20,32
40013,Bryan,Oklahoma,47995,12/28/20,32
40013,Bryan,Oklahoma,47995,12/29/20,32
